x,y
0,-0.0011879563461219295
1,-0.000995116019415912
2,-0.0008180557256168546
3,-0.0006561639800179052
4,-0.0005088292979122109
5,-0.0003754401945929189
6,-0.0002553851853531767
7,-0.00014805278548613173
8,-5.283151028493099e-05
9,3.089012495727803e-05
10,0.00010372360494734808
11,0.0001662804143921315
12,0.00021917203799848143
13,0.00026300996047325044
14,0.00029840566652329084
15,0.0003259706408554558
16,0.00034631636817659766
17,0.00036005433319356937
18,0.00036779602061322325
19,0.00037015291514241227
20,0.00036773650148798896
21,0.00036115826435680607
22,0.0003510296884557166
23,0.00033796225849157236
24,0.0003225674591712266
25,0.00030545677520149643
26,0.0002687453002900922
27,0.00023922279951028513
28,0.00028821349803610715
29,0.0002881939615760778
30,0.0002779278186651143
31,0.0003079042260895161
32,0.0003224218754093191
33,0.0003197615634009448
34,0.00033461898184157816
35,0.00037492824634264573
36,0.0003438613635427566
37,0.00038598496854748865
38,0.0003975040858246244
39,0.0004287957123599385
40,0.000441229244515057
41,0.00048266451071576606
42,0.0005037138268625249
43,0.00048626873567053056
44,0.0004859855905393333
45,0.00047801652659785
46,0.00047232715929707995
47,0.0004988119544660915
48,0.0005184438999354703
49,0.0005281892279256885
50,0.0005105259537551437
51,0.0004922530706658274
52,0.0005360828012698981
53,0.0005485036992325354
54,0.0005837391705680753
55,0.0005584221585021883
56,0.0005538113493856161
57,0.0005202061135387278
58,0.0005541178148502533
59,0.0005475695955071945
60,0.0005207481166425955
61,0.00048234361869096346
62,0.0005007753542365973
63,0.000462911435473881
64,0.00045723586696603445
65,0.00047853147901231324
66,0.00043300007099933446
67,0.00042925632207282624
68,0.000423377074059207
69,0.00043657274829300404
70,0.00044705230997297055
71,0.000433649845010311
72,0.00043182863587994634
73,0.00039916697999391176
74,0.0003714726575516523
75,0.00039039465848244356
76,0.0004014626384929288
77,0.00043437476462993544
78,0.0004856376364003451
79,0.0004774730652013784
80,0.00045293524508883547
81,0.0004914756416103164
82,0.0005066238750983866
83,0.0005329326901320472
84,0.0005124987207909187
85,0.00048954463918179
86,0.00045551535364808394
87,0.000514862178715044
88,0.00047681688006804776
89,0.00047635992516226276
90,0.000457412932286227
91,0.00044221267594422197
92,0.0004326639897639067
93,0.0004184694152717626
94,0.00046927814607143707
95,0.0004414200102990369
96,0.00044439433303675543
97,0.0004376475572357216
98,0.0004270823359986378
99,0.0004210017200563108
100,0.0004092688474837773
101,0.0004496158917819993
102,0.0004631287893824796
103,0.00046988170691054807
104,0.0004989757275383529
105,0.0004948366661247979
106,0.0004912880958202553
107,0.0005047422965015068
108,0.0005362689058320336
109,0.0005323889278772879
110,0.0005198322179130166
111,0.0005133950084132251
112,0.0005387543782640366
113,0.0005443428383294364
114,0.0005423004840866869
115,0.0005461092231215975
116,0.0005417566731832556
117,0.0005806321755213561
118,0.0005822388535436054
119,0.0005734076720539967
120,0.0005361013343635197
121,0.0005343484488652123
122,0.0005008175975226719
123,0.0005048528501469888
124,0.0005289268019051651
125,0.0005344074264550893
126,0.0005392814511653638
127,0.0005274212976183079
128,0.0004993625497031986
129,0.0004900686055281944
130,0.0004795687224307077
131,0.0004819089634390168
132,0.00045216826280348153
133,0.00041008774447814954
134,0.00035925958679478487
135,0.0003477562466274575
136,0.000329921925806166
137,0.0003419329700453287
138,0.0003055870250755398
139,0.00031541844032434896
140,0.00030560596200254097
141,0.000323110025616833
142,0.0003368257210901748
143,0.0003113752862439961
144,0.0003273801346582242
145,0.0002800772306794975
146,0.00030091456382111957
147,0.000301484845552958
148,0.0003420512922797784
149,0.00036986831234304127
150,0.00038358138676541416
151,0.00043056161395962065
152,0.0004257580626476527
153,0.000486954013762338
154,0.0004822603587625155
155,0.00048445375170513936
156,0.0004709583265977077
157,0.0004727154425991126
158,0.0004408139680527644
159,0.00044652389368792796
160,0.0004725317477543143
161,0.00047260973457218176
162,0.0005247149629472151
163,0.0005213155388250162
164,0.0005372091916171838
165,0.0005387852805205741
166,0.0005521319820336879
167,0.0005474945838339756
168,0.0005416342002198862
169,0.0005331085675939222
170,0.0005657460037026747
171,0.0006005166470285059
172,0.0005759410399096852
173,0.0005861611001780045
174,0.000607201795549667
175,0.0005759435834804872
176,0.0005956413509045747
177,0.0005861657515313571
178,0.0005994552000751504
179,0.0006321491455748046
180,0.0006175081959577807
181,0.0005862549190223588
182,0.00060261541452112
183,0.0005825408532980855
184,0.0005964613886444639
185,0.0006073332230852572
186,0.0006428872218826144
187,0.000643738961394215
188,0.0006692181597787965
189,0.0006789384766422046
190,0.0006749482936239709
191,0.0006887903001312923
192,0.0006434934711846553
193,0.0006507602366229505
194,0.0006585387587456779
195,0.000672178350295527
196,0.0006615445347393408
197,0.0006606801263542172
198,0.0006961444162315887
199,0.0006924245558314745
200,0.0006401779813788738
201,0.0006260366241917588
202,0.0006278727158060722
203,0.0006256272426240922
204,0.0005853169196275939
205,0.0006021700850889562
206,0.0005466100585761284
207,0.0005385866153879775
208,0.0005606818534290949
209,0.000596702807362249
210,0.000561576586451324
211,0.000513292665953468
212,0.0004966170987339414
213,0.00047882140327541327
214,0.0004743367871128291
215,0.0004306383711301068
216,0.0004601634816083124
217,0.00045119941016291877
218,0.00045424311025556673
219,0.00043222089906261985
220,0.0004489976246778358
221,0.0004363483474339965
222,0.0003925583486396118
223,0.0004312410433896672
224,0.0004501627762018721
225,0.00045037869986369643
226,0.0004564973715601667
227,0.0004319879114404644
228,0.0004362380736208076
229,0.000427709314192842
230,0.00040366284431907245
231,0.00037814037865477
232,0.0003931162682570863
233,0.0003351034284563431
234,0.00034507202681969385
235,0.0003213130355625397
236,0.00034013608679223594
237,0.00032587633777700494
238,0.00032993354354459136
239,0.00028408581925270723
240,0.0002734257213146122
241,0.00028241546147916174
242,0.00025376429588017335
243,0.00024508055917943843
244,0.00022293438768378136
245,0.0002259995878599854
246,0.00018242916946785897
247,0.00021787817138997902
248,0.0001944765824625934
249,0.0001660952702961004
250,0.00015710973016018332
251,0.00014680264183579585
252,0.0001642528416392802
253,9.573858211739096e-05
254,6.306007011983306e-05
255,6.84616954868138e-05
256,4.473221212187653e-05
257,5.402784602356135e-05
258,3.38636421639751e-05
259,-1.0191358921897965e-05
260,-5.706605208644052e-05
261,-8.573529664597165e-05
262,-7.23436846201432e-05
263,-9.186176813158012e-05
264,-9.657626847090422e-05
265,-9.727668337108855e-05
266,-0.00010243692548246247
267,-0.00014254806615546218
268,-0.00013859850688639617
269,-0.00014864520729653593
270,-0.00012948806251011325
271,-0.00014287592145416388
272,-0.0001484425445480715
273,-0.00016540517259239261
274,-0.00018858018690786493
275,-0.00018761624408115125
276,-0.00023464825664921244
