x,y
0,-0.0011764697019469859
1,-0.000986194795576775
2,-0.0008096286371544205
3,-0.0006463029242498175
4,-0.0004957493544328613
5,-0.0003574996252734472
6,-0.00023108543434147036
7,-0.0001160384792068263
8,-1.1890457439409996e-05
9,8.182693339088337e-05
10,0.0001655819957141582
11,0.00023984303196051908
12,0.0003050783445600715
13,0.0003617562359429199
14,0.00041034500853916883
15,0.0004513129647789229
16,0.0004851284070922872
17,0.0005122596379093661
18,0.0005331749596602649
19,0.0005483426747750879
20,0.0005582310856839399
21,0.0005633084948169255
22,0.0005640432046041496
23,0.0005609035174757172
24,0.0005543577358617332
25,0.0005448741621922375
26,0.0004919843237784771
27,0.000468320781627206
28,0.0005027756301534201
29,0.0004879957953595424
30,0.0004690402660277139
31,0.0004932974828301606
32,0.0004886809815225589
33,0.0004964492911669451
34,0.0004980935521570656
35,0.0005258135765390286
36,0.0004954174560839869
37,0.0005198145751575596
38,0.0004879234904133026
39,0.0004970801549129483
40,0.0005293225937656698
41,0.0005531187468583273
42,0.0005500190476505093
43,0.0005788888541716211
44,0.0005656178615775143
45,0.0006205942624936054
46,0.0005938442393499342
47,0.0005804432947868374
48,0.0005533335813474521
49,0.0005383349338812599
50,0.0005501704797915412
51,0.0005595898439174873
52,0.0005509366940471087
53,0.0005300898667021641
54,0.0004962541531289612
55,0.0005119672235302422
56,0.000509357470977729
57,0.0005045172352203879
58,0.0005428338357514374
59,0.0005104041537076089
60,0.0005292646166367082
61,0.0004947498838449762
62,0.0005237331766126833
63,0.0004760453614803795
64,0.0004732122412732022
65,0.0004690233664032848
66,0.0004762055126806605
67,0.00048001046708996394
68,0.00043894761039508183
69,0.0003982068309081763
70,0.00038115113731850903
71,0.000372042881123856
72,0.00039209374559304655
73,0.0003730604818855896
74,0.000382784839121039
75,0.0003983717605951245
76,0.00036631394360524315
77,0.000386393598068319
78,0.0004347187272453539
79,0.0004161689758692267
80,0.0004473162877790303
81,0.00046199228903833384
82,0.00045665693998723513
83,0.00042384095536697263
84,0.0004485823638930335
85,0.00046142041655788734
86,0.00043148334651130465
87,0.0004489682623769043
88,0.0004618023587237419
89,0.0004997453489184748
